route,method,gate,actor,status,note
"/api/approvals/delegations","POST","approve_discount","EXECUTIVE","403","expected 403"
"/api/approvals/delegations/[id]","DELETE","view_pricing","EXECUTIVE","404","expected pass"
"/api/audit","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/auth/dev","GET","custom","EXECUTIVE","200","custom gate"
"/api/auth/dev","POST","custom","EXECUTIVE","400","custom gate"
"/api/auth/dev","DELETE","custom","EXECUTIVE","200","custom gate"
"/api/auth/me","GET","custom","EXECUTIVE","200","custom gate"
"/api/auth/oidc/callback","GET","custom","EXECUTIVE","404","custom gate"
"/api/auth/oidc/logout","POST","custom","EXECUTIVE","404","custom gate"
"/api/auth/oidc/start","GET","custom","EXECUTIVE","404","custom gate"
"/api/catalog/add","POST","manage_catalog","EXECUTIVE","403","expected 403"
"/api/catalog/enrich","GET","manage_catalog","EXECUTIVE","403","expected 403"
"/api/catalog/enrich","POST","manage_catalog","EXECUTIVE","403","expected 403"
"/api/catalog/gudid","GET","session","EXECUTIVE","200","expected pass"
"/api/catalog/gudid","POST","manage_catalog","EXECUTIVE","403","expected 403"
"/api/catalog/gudid/[id]","GET","session","EXECUTIVE","404","expected pass"
"/api/catalog/gudid/[id]","DELETE","manage_catalog","EXECUTIVE","403","expected 403"
"/api/catalog/gudid/adopt","POST","manage_catalog","EXECUTIVE","403","expected 403"
"/api/catalog/gudid/plan","POST","manage_catalog","EXECUTIVE","403","expected 403"
"/api/catalog/gudid/prune","POST","manage_catalog","EXECUTIVE","403","expected 403"
"/api/competitor-sizes/coverage","GET","manage_catalog","EXECUTIVE","403","expected 403"
"/api/competitor-sizes/import","POST","manage_catalog","EXECUTIVE","403","expected 403"
"/api/competitor-sizes/template","GET","manage_catalog","EXECUTIVE","403","expected 403"
"/api/competitor/[id]","PATCH","manage_catalog|run_cross_reference","EXECUTIVE","403","expected 403"
"/api/contracts","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/contracts","POST","manage_contracts","EXECUTIVE","403","expected 403"
"/api/contracts/[id]","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/contracts/[id]","PATCH","manage_contracts","EXECUTIVE","403","expected 403"
"/api/contracts/[id]/entries","POST","edit_contract_pricing","EXECUTIVE","403","expected 403"
"/api/contracts/[id]/performance","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/contracts/[id]/terms","POST","manage_contracts","EXECUTIVE","403","expected 403"
"/api/contracts/[id]/terms","DELETE","manage_contracts","EXECUTIVE","403","expected 403"
"/api/contracts/renewals","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/costs/import","POST","import_cost_data","EXECUTIVE","403","expected 403"
"/api/crosses","GET","view_pricing|manage_crosswalk|review_crosswalk_clinical","EXECUTIVE","200","expected pass"
"/api/crosses","POST","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/crosses/[id]","PATCH","manage_crosswalk","EXECUTIVE","403","expected 403"
"/api/crosses/[id]/conflict","POST","manage_crosswalk","EXECUTIVE","403","expected 403"
"/api/crosswalk/publish","POST","publish_crosswalk","EXECUTIVE","403","expected 403"
"/api/crosswalk/versions","GET","view_pricing|manage_crosswalk|review_crosswalk_clinical","EXECUTIVE","200","expected pass"
"/api/documents/extract","POST","import_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/documents/extractions/[id]","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/documents/extractions/[id]/import","POST","import_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/documents/extractions/[id]/verify","POST","verify_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/feeds","GET","configure_settings","EXECUTIVE","403","expected 403"
"/api/feeds","POST","configure_settings","EXECUTIVE","403","expected 403"
"/api/google","GET","session","EXECUTIVE","200","expected pass"
"/api/health","GET","custom","EXECUTIVE","200","custom gate"
"/api/intake/preview","POST","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/integrations","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/integrations/config","GET","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/config/[key]","GET","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/config/[key]","PUT","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/config/[key]/jobs","GET","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/config/[key]/sync","POST","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/config/[key]/test","POST","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/config/[key]/upload","POST","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/config/[key]/validate-mapping","POST","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/jobs/[id]","GET","configure_settings","EXECUTIVE","403","expected 403"
"/api/integrations/review","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/integrations/review/[id]","POST","session","EXECUTIVE","404","expected pass"
"/api/integrations/sync","POST","manage_contracts","EXECUTIVE","403","expected 403"
"/api/intelligence","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/intelligence","POST","import_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/intelligence/[id]","PATCH","verify_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/intelligence/bids","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/intelligence/bids","POST","import_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/intelligence/bids/import","POST","import_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/intelligence/import","POST","import_competitor_pricing","EXECUTIVE","403","expected 403"
"/api/metrics","GET","custom","EXECUTIVE","401","custom gate"
"/api/notifications","GET","session","EXECUTIVE","200","expected pass"
"/api/notifications","POST","session","EXECUTIVE","400","expected pass"
"/api/notifications/preferences","GET","session","EXECUTIVE","200","expected pass"
"/api/notifications/preferences","PATCH","session","EXECUTIVE","400","expected pass"
"/api/observability/export","GET","session","EXECUTIVE","403","expected 403"
"/api/pricing-policies","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/pricing-policies","POST","configure_pricing_rules","EXECUTIVE","403","expected 403"
"/api/pricing-policies/[id]/activate","POST","configure_pricing_rules","EXECUTIVE","403","expected 403"
"/api/pricing/import","POST","import_cost_data","EXECUTIVE","403","expected 403"
"/api/pricing/template","GET","import_cost_data","EXECUTIVE","403","expected 403"
"/api/proposals","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/proposals","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/proposals/[id]","DELETE","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/audit","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/proposals/[id]/conversion","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/proposals/[id]/drift","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/proposals/[id]/export","GET","export_proposals","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/lines/[lineId]","PATCH","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/lines/[lineId]/recommend","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/logistics","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/proposals/[id]/logistics","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/logistics","PATCH","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/outcome","POST","record_outcomes","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/push-crm","POST","export_proposals","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/refresh-context","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/reopen","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/scenarios","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/proposals/[id]/scenarios","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/scenarios/[sid]","GET","view_pricing","EXECUTIVE","404","expected pass"
"/api/proposals/[id]/scenarios/[sid]","PATCH","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/scenarios/[sid]","DELETE","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/scenarios/[sid]/apply","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/submit","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/proposals/[id]/version","POST","edit_proposed_pricing","EXECUTIVE","403","expected 403"
"/api/purchases/import","POST","import_purchases","EXECUTIVE","403","expected 403"
"/api/requests","GET","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests","POST","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]","GET","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]","DELETE","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]/bulk","POST","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]/cancel","POST","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]/export","GET","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]/lines/[lineId]","PATCH","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]/lines/[lineId]/compare","GET","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]/run","POST","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/requests/[id]/sheets","POST","run_cross_reference","EXECUTIVE","403","expected 403"
"/api/settings","GET","session","EXECUTIVE","200","expected pass"
"/api/settings","POST","configure_settings","EXECUTIVE","403","expected 403"
"/api/settings/branding","GET","view_pricing","EXECUTIVE","200","expected pass"
"/api/settings/branding","PUT","configure_settings","EXECUTIVE","403","expected 403"
"/api/system","GET","configure_settings","EXECUTIVE","403","expected 403"
"/api/system","POST","configure_settings","EXECUTIVE","403","expected 403"
"/api/webhooks/salesforce","POST","custom","EXECUTIVE","404","custom gate"
"/api/accounts/[id]","GET","view_pricing","stranger-rep","404","expected 404"
"/api/accounts/[id]","GET","view_pricing","owner-rep","200","expected pass"
"/api/accounts/[id]/memberships","POST","manage_contracts","stranger-rep","403","expected 403 (permission missing regardless of id)"
"/api/contracts/[id]","GET","view_pricing","stranger-rep","404","expected 404"
"/api/contracts/[id]","GET","view_pricing","owner-rep","200","expected pass"
"/api/contracts/[id]","PATCH","manage_contracts","stranger-rep","403","expected 403 (permission missing regardless of id)"
"/api/contracts/[id]/entries","POST","edit_contract_pricing","stranger-rep","403","expected 403 (permission missing regardless of id)"
"/api/contracts/[id]/performance","GET","view_pricing","stranger-rep","404","expected 404"
"/api/contracts/[id]/performance","GET","view_pricing","owner-rep","200","expected pass"
"/api/contracts/[id]/terms","POST","manage_contracts","stranger-rep","403","expected 403 (permission missing regardless of id)"
"/api/contracts/[id]/terms","DELETE","manage_contracts","stranger-rep","403","expected 403 (permission missing regardless of id)"
"/api/proposals/[id]","GET","view_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]","GET","view_pricing","owner-rep","200","expected pass"
"/api/proposals/[id]","DELETE","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/audit","GET","view_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/audit","GET","view_pricing","owner-rep","200","expected pass"
"/api/proposals/[id]/conversion","GET","view_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/conversion","GET","view_pricing","owner-rep","200","expected pass"
"/api/proposals/[id]/drift","GET","view_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/drift","GET","view_pricing","owner-rep","200","expected pass"
"/api/proposals/[id]/export","GET","export_proposals","stranger-rep","404","expected 404"
"/api/proposals/[id]/export","GET","export_proposals","owner-rep","400","expected pass"
"/api/proposals/[id]/lines/[lineId]","PATCH","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/lines/[lineId]/recommend","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/logistics","GET","view_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/logistics","GET","view_pricing","owner-rep","200","expected pass"
"/api/proposals/[id]/logistics","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/logistics","PATCH","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/outcome","POST","record_outcomes","stranger-rep","404","expected 404"
"/api/proposals/[id]/push-crm","POST","export_proposals","stranger-rep","404","expected 404"
"/api/proposals/[id]/refresh-context","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/reopen","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/scenarios","GET","view_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/scenarios","GET","view_pricing","owner-rep","200","expected pass"
"/api/proposals/[id]/scenarios","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/scenarios/[sid]","GET","view_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/scenarios/[sid]","GET","view_pricing","owner-rep","200","expected pass"
"/api/proposals/[id]/scenarios/[sid]","PATCH","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/scenarios/[sid]","DELETE","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/scenarios/[sid]/apply","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/submit","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/proposals/[id]/version","POST","edit_proposed_pricing","stranger-rep","404","expected 404"
"/api/requests/[id]","GET","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]","GET","run_cross_reference","owner-rep","200","expected pass"
"/api/requests/[id]","DELETE","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]/bulk","POST","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]/cancel","POST","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]/export","GET","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]/export","GET","run_cross_reference","owner-rep","200","expected pass"
"/api/requests/[id]/lines/[lineId]","PATCH","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]/lines/[lineId]/compare","GET","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]/lines/[lineId]/compare","GET","run_cross_reference","owner-rep","200","expected pass"
"/api/requests/[id]/run","POST","run_cross_reference","stranger-rep","404","expected 404"
"/api/requests/[id]/sheets","POST","run_cross_reference","stranger-rep","404","expected 404"
